timestamp,ssid,rssi,macaddress
490000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
490000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:A3
490000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
492000,Wi-Fi.HK via HKU,-47,30:C5:0F:68:9E:23
492000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:63
492000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
492000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
492000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
492000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
492000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
494000,Wi-Fi.HK via HKU,-45,30:C5:0F:68:9E:23
494000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
494000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
494000,Wi-Fi.HK via HKU,-68,30:C5:0F:2A:8F:B3
494000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8D:E3
494000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
494000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
494000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:73:F3
496000,Wi-Fi.HK via HKU,-45,30:C5:0F:68:9E:23
496000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
496000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:93:E3
496000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
496000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:63
496000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
496000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
496000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:8F:23
496000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8A:E3
498000,Wi-Fi.HK via HKU,-44,30:C5:0F:68:9E:23
498000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
498000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
498000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
498000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:93:E3
498000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
498000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:A3
498000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:8F:23
500000,Wi-Fi.HK via HKU,-43,30:C5:0F:68:9E:23
500000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:63
500000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
500000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8D:E3
500000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
500000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
500000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
500000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:8A:E3
500000,Wi-Fi.HK via HKU,-85,30:C5:0F:2A:74:33
502000,Wi-Fi.HK via HKU,-45,30:C5:0F:68:9E:23
502000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:63
502000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
502000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
502000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
502000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
502000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
502000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:93:E3
502000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:82:E3
502000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:73:F3
502000,Wi-Fi.HK via HKU,-81,30:C5:0F:2A:74:33
504000,Wi-Fi.HK via HKU,-45,30:C5:0F:68:9E:23
504000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
504000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:23
504000,Wi-Fi.HK via HKU,-68,30:C5:0F:2A:8F:B3
504000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
504000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
504000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
504000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:74:33
506000,Wi-Fi.HK via HKU,-46,30:C5:0F:68:9E:23
506000,Wi-Fi.HK via HKU,-65,30:C5:0F:2A:75:F3
506000,Wi-Fi.HK via HKU,-67,30:C5:0F:2A:8F:B3
506000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
506000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:73:F3
508000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
508000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:63
508000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
508000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
508000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
508000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:74:33
508000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:8B:E3
510000,Wi-Fi.HK via HKU,-45,30:C5:0F:68:9E:23
510000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
510000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
510000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
510000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
512000,Wi-Fi.HK via HKU,-47,30:C5:0F:68:9E:23
512000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:63
512000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
512000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
512000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
512000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
512000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:93:E3
512000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
512000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
512000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:74:33
514000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
514000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
514000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:8E:E3
514000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:8E:23
514000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
514000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
514000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
514000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
514000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
516000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
516000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
516000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
516000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9D:63
516000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
516000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
516000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
516000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
516000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
518000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
518000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
518000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
518000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
518000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
518000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
518000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
520000,Wi-Fi.HK via HKU,-47,30:C5:0F:68:9E:23
520000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
520000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
520000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
520000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
520000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
520000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:93:E3
520000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:73:F3
520000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:82:E3
522000,Wi-Fi.HK via HKU,-49,30:C5:0F:68:9E:23
522000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
522000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
522000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
522000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:74:33
524000,Wi-Fi.HK via HKU,-46,30:C5:0F:68:9E:23
524000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
524000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:A3
524000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
524000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
524000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:23
524000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
524000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
526000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
526000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
526000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
526000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
526000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:23
526000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
526000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:94:63
528000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
528000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
528000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9D:63
528000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8D:E3
528000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
528000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
530000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
530000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8D:E3
530000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:63
530000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
530000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:75:F3
530000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:8F:B3
530000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:9D:63
532000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
556000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:75:F3
556000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:23
556000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:9E:A3
556000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:9D:63
558000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
558000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
558000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
558000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
558000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
558000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
560000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
560000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
560000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
560000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
560000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
560000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
560000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:63
562000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
562000,Wi-Fi.HK via HKU,-67,30:C5:0F:2A:75:F3
562000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
562000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
562000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9E:A3
564000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
564000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
564000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
564000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
564000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
564000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:94:63
564000,Wi-Fi.HK via HKU,-90,30:C5:0F:68:8F:23
566000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
566000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
566000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
566000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
566000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
566000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:94:63
566000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:9E:A3
566000,Wi-Fi.HK via HKU,-89,30:C5:0F:68:82:E3
568000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
568000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
568000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
568000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
568000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
568000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
568000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9E:A3
570000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
570000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
570000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
570000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
570000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
570000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:94:63
570000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:8D:E3
572000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
572000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
572000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
572000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
572000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:E3
572000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8D:E3
572000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
572000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:93:E3
572000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:9A:63
572000,Wi-Fi.HK via HKU,-91,30:C5:0F:2A:74:33
574000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
574000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
574000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
574000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:63
574000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
574000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:23
574000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:E3
574000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
576000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
576000,Wi-Fi.HK via HKU,-66,30:C5:0F:2A:75:F3
576000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
576000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
576000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
576000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
576000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:E3
576000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9D:63
578000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
578000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
578000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
578000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:63
578000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
578000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:93:E3
578000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:82:E3
580000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
580000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
580000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
580000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
580000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
580000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
582000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
582000,Wi-Fi.HK via HKU,-65,30:C5:0F:2A:75:F3
582000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
582000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
582000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
582000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
582000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:E3
582000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:23
582000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:A3
582000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:93:E3
584000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
584000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
584000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
584000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
584000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
584000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
584000,Wi-Fi.HK via HKU,-81,30:C5:0F:2A:8F:B3
586000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
586000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
586000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
586000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
586000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
586000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:74:33
588000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
588000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
588000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
588000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
588000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
588000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
588000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
588000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
588000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:74:33
590000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
590000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
590000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
590000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:74:33
592000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
592000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
592000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
592000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9D:63
592000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
592000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
592000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
592000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:82:E3
594000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
594000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
594000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
594000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
594000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
594000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:63
594000,Wi-Fi.HK via HKU,-86,30:C5:0F:2A:74:33
594000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:9A:63
596000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
596000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
596000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
596000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
596000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
596000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
596000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9E:A3
596000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:8A:E3
598000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
598000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
598000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
598000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
598000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
598000,Wi-Fi.HK via HKU,-71,30:C5:0F:2A:8F:B3
598000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
598000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
598000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8D:E3
598000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:8F:23
600000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
600000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
600000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
600000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
600000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
600000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
600000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
600000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9E:A3
600000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8E:23
602000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
602000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
602000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
602000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
602000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
602000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:63
602000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:A3
604000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
604000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
604000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
604000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
604000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
604000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
604000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
606000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
606000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
606000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
606000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:63
606000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
606000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
606000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:93:E3
606000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:74:33
608000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
608000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
608000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
608000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
608000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
608000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
608000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
608000,Wi-Fi.HK via HKU,-85,30:C5:0F:2A:74:33
610000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
610000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
610000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
610000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8D:E3
610000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
610000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:63
610000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
610000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:9A:63
610000,Wi-Fi.HK via HKU,-86,30:C5:0F:2A:74:33
612000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
612000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
612000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
612000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
612000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
612000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8D:E3
612000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:E3
614000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
614000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
614000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
614000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
614000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
616000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
616000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
616000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
616000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
616000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:63
618000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
